"set","tag","n","lambda","rho","seed","cluster","node","time","M","arms","realised_frac","wall_s_total","wall_s","n_errors","errors","R","BACE","MCMCglmm","Rphylopars","castor","git_hash","imputations_saved"
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s186",100,1,0,186,"totoro","totoro","2026-09-26 09:24:06",20,"freqA;freqB",0.3,24.219,"freqA=17.4;freqA_castor=4.3;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.3;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s187",100,1,0,187,"totoro","totoro","2026-09-26 09:24:02",20,"freqA;freqB",0.3,19.151,"freqA=13.8;freqA_castor=3.1;freqA_er_castor=1.5;freqB=0.6;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s188",100,1,0,188,"totoro","totoro","2026-09-26 09:24:09",20,"freqA;freqB",0.3,25.34,"freqA=19.1;freqA_castor=3.8;freqA_er_castor=1.5;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s189",100,1,0,189,"totoro","totoro","2026-09-26 09:24:09",20,"freqA;freqB",0.3,25.548,"freqA=20;freqA_castor=3.3;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s19",100,1,0,19,"totoro","totoro","2026-09-26 09:22:25",20,"freqA;freqB",0.3,25.702,"freqA=19;freqA_castor=4.3;freqA_er_castor=1.2;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s190",100,1,0,190,"totoro","totoro","2026-09-26 09:24:10",20,"freqA;freqB",0.3,24.636,"freqA=18.6;freqA_castor=3.7;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s191",100,1,0,191,"totoro","totoro","2026-09-26 09:24:08",20,"freqA;freqB",0.3,22.397,"freqA=16.2;freqA_castor=3.8;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s192",100,1,0,192,"totoro","totoro","2026-09-26 09:24:14",20,"freqA;freqB",0.3,25.43,"freqA=18.8;freqA_castor=4.3;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.3;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s193",100,1,0,193,"totoro","totoro","2026-09-26 09:24:13",20,"freqA;freqB",0.3,24.438,"freqA=17.9;freqA_castor=4;freqA_er_castor=1.5;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s194",100,1,0,194,"totoro","totoro","2026-09-26 09:24:17",20,"freqA;freqB",0.3,27.034,"freqA=19.2;freqA_castor=5.5;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s195",100,1,0,195,"totoro","totoro","2026-09-26 09:24:12",20,"freqA;freqB",0.3,21.432,"freqA=15;freqA_castor=4.1;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s196",100,1,0,196,"totoro","totoro","2026-09-26 09:24:16",20,"freqA;freqB",0.3,25.16,"freqA=19.9;freqA_castor=3.1;freqA_er_castor=1.1;freqB=0.9;freqB_castor=0.1;freqB_er_castor=0",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s197",100,1,0,197,"totoro","totoro","2026-09-26 09:24:17",20,"freqA;freqB",0.3,25.955,"freqA=19.4;freqA_castor=4.2;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s198",100,1,0,198,"totoro","totoro","2026-09-26 09:24:19",20,"freqA;freqB",0.3,26.01,"freqA=19.6;freqA_castor=3.7;freqA_er_castor=1.5;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s199",100,1,0,199,"totoro","totoro","2026-09-26 09:24:17",20,"freqA;freqB",0.3,24.57,"freqA=18.7;freqA_castor=3.5;freqA_er_castor=1.2;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s2",100,1,0,2,"totoro","totoro","2026-09-26 09:22:08",20,"freqA;freqB",0.3,21.315,"freqA=14.1;freqA_castor=4.6;freqA_er_castor=1.3;freqB=1;freqB_castor=0.3;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s20",100,1,0,20,"totoro","totoro","2026-09-26 09:22:26",20,"freqA;freqB",0.3,25.539,"freqA=18.2;freqA_castor=4.6;freqA_er_castor=1.4;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s200",100,1,0,200,"totoro","totoro","2026-09-26 09:24:17",20,"freqA;freqB",0.3,23.174,"freqA=17;freqA_castor=3.7;freqA_er_castor=1.4;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s21",100,1,0,21,"totoro","totoro","2026-09-26 09:22:27",20,"freqA;freqB",0.3,26.117,"freqA=19.6;freqA_castor=4;freqA_er_castor=1.2;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s22",100,1,0,22,"totoro","totoro","2026-09-26 09:22:24",20,"freqA;freqB",0.3,23.082,"freqA=17.2;freqA_castor=3.7;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s23",100,1,0,23,"totoro","totoro","2026-09-26 09:22:26",20,"freqA;freqB",0.3,24.066,"freqA=18.2;freqA_castor=3.5;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s24",100,1,0,24,"totoro","totoro","2026-09-26 09:22:23",20,"freqA;freqB",0.3,21.144,"freqA=15.4;freqA_castor=3.7;freqA_er_castor=1.3;freqB=0.6;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s25",100,1,0,25,"totoro","totoro","2026-09-26 09:22:25",20,"freqA;freqB",0.3,23.252,"freqA=16.8;freqA_castor=4.1;freqA_er_castor=1.5;freqB=0.6;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s26",100,1,0,26,"totoro","totoro","2026-09-26 09:22:26",20,"freqA;freqB",0.3,24.527,"freqA=17.7;freqA_castor=4.3;freqA_er_castor=1.3;freqB=1;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s27",100,1,0,27,"totoro","totoro","2026-09-26 09:22:27",20,"freqA;freqB",0.3,24.428,"freqA=18.4;freqA_castor=3.6;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s28",100,1,0,28,"totoro","totoro","2026-09-26 09:22:26",20,"freqA;freqB",0.3,22.114,"freqA=16.1;freqA_castor=3.6;freqA_er_castor=1.2;freqB=1;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s29",100,1,0,29,"totoro","totoro","2026-09-26 09:22:28",20,"freqA;freqB",0.3,22.12,"freqA=15.8;freqA_castor=3.7;freqA_er_castor=1.5;freqB=0.9;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s3",100,1,0,3,"totoro","totoro","2026-09-26 09:22:11",20,"freqA;freqB",0.3,24.722,"freqA=17.9;freqA_castor=4.4;freqA_er_castor=1.2;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s30",100,1,0,30,"totoro","totoro","2026-09-26 09:22:29",20,"freqA;freqB",0.3,21.902,"freqA=15.7;freqA_castor=3.9;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s31",100,1,0,31,"totoro","totoro","2026-09-26 09:22:33",20,"freqA;freqB",0.3,25.224,"freqA=18.5;freqA_castor=4.2;freqA_er_castor=1.5;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s32",100,1,0,32,"totoro","totoro","2026-09-26 09:22:32",20,"freqA;freqB",0.3,24.365,"freqA=16;freqA_castor=5.9;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s33",100,1,0,33,"totoro","totoro","2026-09-26 09:22:34",20,"freqA;freqB",0.3,25.884,"freqA=19.7;freqA_castor=3.6;freqA_er_castor=1.5;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s34",100,1,0,34,"totoro","totoro","2026-09-26 09:22:33",20,"freqA;freqB",0.3,24.272,"freqA=18.2;freqA_castor=3.5;freqA_er_castor=1.3;freqB=1;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s35",100,1,0,35,"totoro","totoro","2026-09-26 09:22:34",20,"freqA;freqB",0.3,24.675,"freqA=17.4;freqA_castor=4.6;freqA_er_castor=1.5;freqB=0.8;freqB_castor=0.3;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s36",100,1,0,36,"totoro","totoro","2026-09-26 09:22:37",20,"freqA;freqB",0.3,26.914,"freqA=20.3;freqA_castor=4.2;freqA_er_castor=1.2;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s37",100,1,0,37,"totoro","totoro","2026-09-26 09:22:34",20,"freqA;freqB",0.3,24.075,"freqA=17.5;freqA_castor=4.2;freqA_er_castor=1.2;freqB=1;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s38",100,1,0,38,"totoro","totoro","2026-09-26 09:22:41",20,"freqA;freqB",0.3,30.657,"freqA=22.8;freqA_castor=5.4;freqA_er_castor=1.2;freqB=0.9;freqB_castor=0.3;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s39",100,1,0,39,"totoro","totoro","2026-09-26 09:22:34",20,"freqA;freqB",0.3,22.972,"freqA=16.8;freqA_castor=4.1;freqA_er_castor=1.2;freqB=0.7;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s4",100,1,0,4,"totoro","totoro","2026-09-26 09:22:13",20,"freqA;freqB",0.3,26.18,"freqA=20.1;freqA_castor=3.4;freqA_er_castor=1.5;freqB=0.9;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s40",100,1,0,40,"totoro","totoro","2026-09-26 09:22:37",20,"freqA;freqB",0.3,24.822,"freqA=18.7;freqA_castor=3.6;freqA_er_castor=1.4;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s41",100,1,0,41,"totoro","totoro","2026-09-26 09:22:38",20,"freqA;freqB",0.3,24.972,"freqA=18.2;freqA_castor=4.1;freqA_er_castor=1.6;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s42",100,1,0,42,"totoro","totoro","2026-09-26 09:22:38",20,"freqA;freqB",0.3,24.387,"freqA=18.2;freqA_castor=3.7;freqA_er_castor=1.3;freqB=1.1;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s43",100,1,0,43,"totoro","totoro","2026-09-26 09:22:37",20,"freqA;freqB",0.3,23.556,"freqA=17.4;freqA_castor=3.7;freqA_er_castor=1.3;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s44",100,1,0,44,"totoro","totoro","2026-09-26 09:22:39",20,"freqA;freqB",0.3,24.916,"freqA=18.7;freqA_castor=3.7;freqA_er_castor=1.5;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s45",100,1,0,45,"totoro","totoro","2026-09-26 09:22:40",20,"freqA;freqB",0.3,24.166,"freqA=17.6;freqA_castor=4.3;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s46",100,1,0,46,"totoro","totoro","2026-09-26 09:22:45",20,"freqA;freqB",0.3,28.47,"freqA=21.6;freqA_castor=4.2;freqA_er_castor=1.3;freqB=1;freqB_castor=0.3;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s47",100,1,0,47,"totoro","totoro","2026-09-26 09:22:41",20,"freqA;freqB",0.3,23.991,"freqA=17.4;freqA_castor=4.2;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s48",100,1,0,48,"totoro","totoro","2026-09-26 09:22:42",20,"freqA;freqB",0.3,24.155,"freqA=17.9;freqA_castor=3.9;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s49",100,1,0,49,"totoro","totoro","2026-09-26 09:22:40",20,"freqA;freqB",0.3,21.932,"freqA=16.2;freqA_castor=3.5;freqA_er_castor=1.3;freqB=0.7;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s5",100,1,0,5,"totoro","totoro","2026-09-26 09:22:12",20,"freqA;freqB",0.3,24.282,"freqA=18.7;freqA_castor=3.7;freqA_er_castor=0.9;freqB=0.8;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s50",100,1,0,50,"totoro","totoro","2026-09-26 09:22:43",20,"freqA;freqB",0.3,25.202,"freqA=19.1;freqA_castor=3.7;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s51",100,1,0,51,"totoro","totoro","2026-09-26 09:22:44",20,"freqA;freqB",0.3,25.407,"freqA=18.4;freqA_castor=4.5;freqA_er_castor=1.3;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s52",100,1,0,52,"totoro","totoro","2026-09-26 09:22:44",20,"freqA;freqB",0.3,25.313,"freqA=18.9;freqA_castor=3.9;freqA_er_castor=1.5;freqB=0.8;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s53",100,1,0,53,"totoro","totoro","2026-09-26 09:22:38",20,"freqA;freqB",0.3,19.831,"freqA=14.7;freqA_castor=3.1;freqA_er_castor=1.2;freqB=0.6;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s54",100,1,0,54,"totoro","totoro","2026-09-26 09:22:44",20,"freqA;freqB",0.3,25.392,"freqA=19.1;freqA_castor=3.9;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s55",100,1,0,55,"totoro","totoro","2026-09-26 09:22:40",20,"freqA;freqB",0.3,21.335,"freqA=15.5;freqA_castor=3.6;freqA_er_castor=1.4;freqB=0.6;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s56",100,1,0,56,"totoro","totoro","2026-09-26 09:22:46",20,"freqA;freqB",0.3,26.388,"freqA=20.1;freqA_castor=3.9;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s57",100,1,0,57,"totoro","totoro","2026-09-26 09:22:43",20,"freqA;freqB",0.3,22.242,"freqA=16.8;freqA_castor=3.3;freqA_er_castor=1.2;freqB=0.7;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s58",100,1,0,58,"totoro","totoro","2026-09-26 09:22:45",20,"freqA;freqB",0.3,24.269,"freqA=17.9;freqA_castor=4;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s59",100,1,0,59,"totoro","totoro","2026-09-26 09:22:50",20,"freqA;freqB",0.3,26.502,"freqA=19.7;freqA_castor=4.8;freqA_er_castor=1;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s6",100,1,0,6,"totoro","totoro","2026-09-26 09:22:12",20,"freqA;freqB",0.3,24.705,"freqA=18.8;freqA_castor=3.4;freqA_er_castor=1.3;freqB=1.1;freqB_castor=0.1;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s60",100,1,0,60,"totoro","totoro","2026-09-26 09:22:51",20,"freqA;freqB",0.3,25.589,"freqA=19.4;freqA_castor=3.6;freqA_er_castor=1.5;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s61",100,1,0,61,"totoro","totoro","2026-09-26 09:22:49",20,"freqA;freqB",0.3,24.063,"freqA=17.7;freqA_castor=3.9;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s62",100,1,0,62,"totoro","totoro","2026-09-26 09:22:50",20,"freqA;freqB",0.3,24.588,"freqA=18.4;freqA_castor=3.8;freqA_er_castor=1.3;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s63",100,1,0,63,"totoro","totoro","2026-09-26 09:22:51",20,"freqA;freqB",0.3,24.514,"freqA=18.4;freqA_castor=3.7;freqA_er_castor=1.4;freqB=0.7;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s64",100,1,0,64,"totoro","totoro","2026-09-26 09:22:53",20,"freqA;freqB",0.3,25.826,"freqA=18.6;freqA_castor=4.9;freqA_er_castor=1.2;freqB=0.8;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s65",100,1,0,65,"totoro","totoro","2026-09-26 09:22:53",20,"freqA;freqB",0.3,26.102,"freqA=19.8;freqA_castor=3.9;freqA_er_castor=1.2;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s66",100,1,0,66,"totoro","totoro","2026-09-26 09:22:53",20,"freqA;freqB",0.3,25.772,"freqA=19.3;freqA_castor=3.8;freqA_er_castor=1.4;freqB=0.9;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s67",100,1,0,67,"totoro","totoro","2026-09-26 09:22:52",20,"freqA;freqB",0.3,24.304,"freqA=19.3;freqA_castor=3.2;freqA_er_castor=0.8;freqB=0.8;freqB_castor=0.1;freqB_er_castor=0",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s68",100,1,0,68,"totoro","totoro","2026-09-26 09:22:53",20,"freqA;freqB",0.3,25.276,"freqA=18.8;freqA_castor=3.8;freqA_er_castor=1.3;freqB=1.1;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s69",100,1,0,69,"totoro","totoro","2026-09-26 09:22:48",20,"freqA;freqB",0.3,19.051,"freqA=13.9;freqA_castor=3.2;freqA_er_castor=0.9;freqB=0.7;freqB_castor=0.2;freqB_er_castor=0.1",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
"freq","rubin_types_mixed_BM_l1_r0_mcar0.3_n100_M20_s7",100,1,0,7,"totoro","totoro","2026-09-26 09:22:16",20,"freqA;freqB",0.3,25.549,"freqA=19;freqA_castor=4.4;freqA_er_castor=0.9;freqB=1;freqB_castor=0.2;freqB_er_castor=0",0,"","4.5.3",NA,NA,"0.3.10","1.8.7","HEAD",TRUE
