"dgp","n","lambda","rho","evo","miss","frac","trait","metric","arm","reference","n_common_seeds","mean_diff","mcse_diff"
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.283628548444601,0.0129529033823539
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,-0.185433758721982,0.00976625273596727
"types_mixed",100,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.142627749973257,0.0146053299917792
"types_mixed",100,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.131643044439935,0.0142682751241889
"types_mixed",100,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.141705750667876,0.0142387488338598
"types_mixed",100,0.7,0,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.259434910677415,0.0133719066482272
"types_mixed",100,0.7,0,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.10299640247797,0.0210069780621294
"types_mixed",100,0.7,0,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,-0.0376887548585167,0.0192805798474525
"types_mixed",100,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.0816910245858382,0.0156403817757619
"types_mixed",300,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.120315662723099,0.0132473451756965
"types_mixed",300,0.7,0,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.275847489789922,0.0133862062724277
"types_mixed",300,0.7,0,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.231663762297219,0.020347327310175
"types_mixed",300,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.143646751958171,0.0133520050380113
"types_mixed",300,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.144782392124932,0.0135139697785997
"types_mixed",300,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.146656589152925,0.0133188801788079
"types_mixed",300,0.7,0,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,-0.0220021550039469,0.0178132861712896
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.112717975704295,0.00820784927265833
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.246897517928345,0.00850115146712682
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.107531940329479,0.00850141235761001
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.11236420577521,0.0085024005034521
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.224726082508192,0.0121869462243367
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.0136671016837726,0.0131236042810895
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.105659382081386,0.00854589148156781
"types_mixed",100,1,0,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.322500014009147,0.0194061394038124
"types_mixed",100,1,0,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.071261490409953,0.00965270607719515
"types_mixed",100,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,0.0524963838286885,0.0140789563812492
"types_mixed",100,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",185,-0.0673741521274621,0.0122538233560568
"types_mixed",100,1,0,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,0.135537861196868,0.0300713075081063
"types_mixed",100,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.090621041770351,0.013611734435198
"types_mixed",100,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0523092423918335,0.0116010084706909
"types_mixed",300,1,0,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,0.13856237752501,0.0295104807084892
"types_mixed",300,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.0845066283672373,0.0123472971469392
"types_mixed",300,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0570994734691383,0.0111204568282934
"types_mixed",300,1,0,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.337323749587005,0.0201069912319218
"types_mixed",300,1,0,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.0666870566123653,0.0108989738974834
"types_mixed",300,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",186,-0.067758730126252,0.0118194109866411
"types_mixed",300,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,0.0239740553175943,0.0128025608522258
"types_mixed",1000,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",191,-0.0372743750576354,0.00812138635974713
"types_mixed",1000,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0343430437363375,0.00797114424361923
"types_mixed",1000,1,0,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.034602042396239,0.00772659461621
"types_mixed",1000,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.05159497268825,0.00990250171565128
"types_mixed",1000,1,0,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,0.0193508022898076,0.00980408706048067
"types_mixed",1000,1,0,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.399028169304716,0.0148988684800791
"types_mixed",1000,1,0,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,0.107307265399452,0.027686072723073
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.113765526118541,0.0161961980692665
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.131441798490861,0.0159969412410898
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.214593523142824,0.0236041755853441
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.297136521062634,0.014247241128163
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.137653944581299,0.0147494468454078
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.135271072998262,0.0157064065693514
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,-0.129409615261511,0.0161706834870262
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.12193251428664,0.0128976409592006
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.121277387772054,0.0128910903407015
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.150328897413504,0.0128646819923725
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.11856815573032,0.0130191434419504
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.301423344298697,0.011846340959789
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.292441131001623,0.020129599226102
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,-0.115162309332991,0.0136479797330516
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.136285591602323,0.00728227727284844
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.0857732515770325,0.00827222493883341
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.273428760765832,0.00727342759173995
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.266685834939239,0.00932195726366909
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,-0.0776178590637368,0.00890353023520658
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.0900912724867141,0.00805626574024712
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.086932663972605,0.00821045822827206
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0682876713725893,0.0147689382775104
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.136103844979971,0.0269377879264028
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.0302548964622043,0.0132551193385008
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.0722565015253514,0.0143951828850683
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.055163087494421,0.0174786237210245
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.0441004611172629,0.0141630536052454
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.243426324008255,0.0125316263051267
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.21528095148158,0.0178295669925239
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.24730785173514,0.0108621049339347
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.0559831926438095,0.0111472301108237
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0604166436241077,0.011189010901728
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.0597158133942113,0.011291274707985
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.0625537717879253,0.015204549308344
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.0805353044058217,0.0102330237687628
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,-0.0784290080920005,0.00647307745012356
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.0890551693473305,0.011875618821526
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.0399573387421835,0.0073757879045089
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.226923847093899,0.00732819303395243
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",200,-0.0340132458153557,0.00735030079539797
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,-0.22266989473081,0.0103584418552165
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0362673180022195,0.00721092548588
"types_mixed",100,1,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.330727138336012,0.0223634200540768
"types_mixed",100,1,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,0.180105188956965,0.0365222533085047
"types_mixed",100,1,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.0793232803949249,0.0123354900757133
"types_mixed",100,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0683481718079534,0.0136309188623958
"types_mixed",100,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",183,-0.0893583399576973,0.0142625443789372
"types_mixed",100,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.107917609949711,0.0148608927275675
"types_mixed",100,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,0.0360149062422105,0.0151098482371277
"types_mixed",300,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,0.0189125575145737,0.0125771546332021
"types_mixed",300,1,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.0578876117758323,0.0102762174445199
"types_mixed",300,1,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.358012063595593,0.0188661274824549
"types_mixed",300,1,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,0.14567671415294,0.029091346563063
"types_mixed",300,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0488340791205824,0.0107649382222972
"types_mixed",300,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",185,-0.0589259472508514,0.0115186921873495
"types_mixed",300,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.0767042024008277,0.0125791059238958
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"prp","zRMSE","freq_lambda","freq",200,-0.0503039546174063,0.0135086231986544
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"prp","zRMSE","floor","freq",200,0.397679554616392,0.018572574921865
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on","freq",200,-0.0463230831149784,0.0136133187663943
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off","freq",200,-0.0592342484488861,0.0142850991527231
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_off_rphylopars","freq",200,0.00782499182719631,0.0118823803492279
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"prp","zRMSE","bace","freq",100,0.0697524830482777,0.035851269440637
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"prp","zRMSE","gnn_on_full","freq",193,-0.0504043926906674,0.0139936951040029
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,0.048,0.0146818864232333
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","accuracy","bace","freq",100,0.101,0.0206214069413904
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,0.0645,0.0139974423363627
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,0.0595,0.0148204920608131
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,0.0615,0.0141008125500931
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",200,0.064,0.0140179353887373
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,0.08185,0.00655900068224945
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","accuracy","bace","freq",97,0.187113402061856,0.00798269009340144
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,0.0944,0.00619232788401225
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",200,0.0896,0.00612468438321272
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,0.09125,0.00609594044834337
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,0.09,0.00616685906712394
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","accuracy","bace","freq",100,-0.09,0.0182297348396304
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,-0.2135,0.0140114364630752
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,-0.0185,0.00589171550210879
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,-0.0235,0.00641831158624216
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,-0.0235,0.0062597662389928
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",185,-0.02,0.00635791095623235
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","accuracy","bace","freq",71,-0.124366197183099,0.0195191000658053
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,-0.2423,0.0107096701711995
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,-0.01015,0.00367285130156628
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,-0.000650000000000002,0.000465263204268541
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,-0.00235,0.00063790446820254
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",191,-0.000732984293193718,0.000483892724281575
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,-0.000650000000000002,0.000470632526366772
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,0.042,0.0156333620840257
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","bace","freq",100,0.164,0.0210588401265299
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,0.0555,0.0143133893812014
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,0.051,0.0144234245545015
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,0.0515,0.0146135735760736
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",200,0.051,0.0144234245545015
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","bace","freq",79,0.222151898734177,0.00873102502516923
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,0.0717,0.00649588582591448
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,0.08345,0.00583680812993957
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,0.08505,0.0058845669458936
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",200,0.0838,0.00583937423507746
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,0.0975,0.00634864366474521
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","accuracy","bace","freq",100,-0.1,0.0180906806746658
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,-0.2235,0.0144580053810334
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,-0.012,0.00385412394154416
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,-0.0175,0.00513327405391167
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",183,-0.0131147540983607,0.00420359694681791
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,-0.0165,0.00447087166750921
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","accuracy","bace","freq",100,-0.0953,0.0155709227845891
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","accuracy","floor","freq",200,-0.24815,0.011458484710436
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,-0.00745,0.00312872692333544
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,-0.00055,0.000362830165012801
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on","freq",200,-0.00235,0.000539763115732752
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_on_full","freq",193,-0.00103626943005182,0.000408801394768381
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","accuracy","gnn_off","freq",200,-0.000950000000000002,0.000372398851398085
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","accuracy","bace","freq",100,0.135,0.019816073467687
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","accuracy","floor","freq",200,0.0605,0.0140511896168346
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_off","freq",200,0.065,0.013027801736688
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_on_full","freq",200,0.065,0.013027801736688
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_on","freq",200,0.064,0.013033393523318
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,0.07,0.0137457165552797
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","accuracy","bace","freq",65,0.199076923076923,0.0100926550714137
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","accuracy","floor","freq",200,0.0724,0.00651100344256903
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_on","freq",200,0.09575,0.00568893729423066
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_off","freq",200,0.0946,0.00563987953825524
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,0.1102,0.00571692365528892
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","accuracy","gnn_on_full","freq",200,0.09495,0.00561941962167109
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","accuracy","floor","freq",200,-0.2355,0.012438744382334
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","accuracy","bace","freq",100,-0.026,0.0103103360906922
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,0,0
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_on_full","freq",200,-0.025,0.00596261384118539
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,-0.025,0.00704436764925636
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_off","freq",200,-0.0255,0.00597303404296275
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_on","freq",200,-0.0355,0.0061348948380039
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","accuracy","bace","freq",70,-0.0492857142857143,0.0152580582227096
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","accuracy","floor","freq",200,-0.28625,0.00893708818498121
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","accuracy","freq_lambda","freq",200,-0.01205,0.00379651883656356
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_off","freq",200,5.00000000000003e-05,0.000503742276771601
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_on_full","freq",199,0.000201005025125628,0.000488223836541868
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_on","freq",200,-0.00515,0.00084466252069649
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","accuracy","gnn_off_rphylopars","freq",200,0.000449999999999999,0.00050274372823677
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","accuracy","bace","freq",100,0.179,0.020709388882311
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","accuracy","floor","freq",200,0.0245,0.0148272718309792
